"","year","lwr_nrw","lwr","upr_nrw","upr","med","param_set","true_beta.survAloneS1","true_beta.survBothS1","true_beta.colEmptyS1","true_beta.colOccS1","true_beta.survAloneC1","true_beta.survBothC1","true_beta.colEmptyC1","true_beta.colOccC1"
"142",8,0.000739856798719013,1.24676299852728e-17,0.999999999985751,1,0.999945324789325,16,0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,0.92578125
"143",9,0.000424137076425127,7.47174051660002e-18,0.999999999987712,1,0.999923451135324,16,0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,0.92578125
"144",10,0.000545945085115528,5.59370316571785e-18,0.999999999992544,1,0.99995229255166,16,0.07421875,0.64453125,0.47265625,0.62890625,0.27734375,0.48046875,0.02734375,0.92578125
"145",2,0.00113901690075918,3.50681321826012e-16,0.999999999926843,1,0.999727797804375,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"146",3,0.000366360636863858,9.06271069975972e-17,0.999999999494876,1,0.998936795440177,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"147",4,0.00095070291215722,1.73524637921618e-16,0.999999999812868,1,0.999715165324661,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"148",5,0.000462992869611754,5.18135093418562e-17,0.999999999806462,1,0.999574876187345,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"149",6,0.000609445185517057,5.12431944656831e-17,0.999999999894991,1,0.999800174927504,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"150",7,0.000274949697012228,1.74248684177093e-17,0.99999999988403,1,0.99962514280916,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"151",8,0.000652152293361922,2.97929756724101e-17,0.999999999951382,1,0.99987685564258,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"152",9,0.000209370311304956,6.07971074787879e-18,0.999999999929621,1,0.99969847077483,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"153",10,0.000417431988873735,9.08688088810962e-18,0.999999999971432,1,0.999889096292169,17,0.10546875,0.17578125,0.06640625,0.59765625,0.24609375,0.19921875,0.99609375,0.64453125
"154",2,0.000991778461879377,3.55082857542124e-16,0.999999999885154,1,0.999693899695811,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"155",3,0.00177359584058636,1.56279919102364e-16,0.999999999974019,1,0.999903892351218,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"156",4,0.00333660957634564,1.08881099846849e-16,0.99999999999164,1,0.99996677741,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"157",5,0.00180456934172115,4.37031765971417e-17,0.999999999993277,1,0.999967102117242,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"158",6,0.00228743060560051,3.34454316553838e-17,0.999999999996346,1,0.999982001277306,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"159",7,0.00123820209887542,1.72076674683939e-17,0.999999999996816,1,0.999977463315823,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"160",8,0.00209925017653409,1.2010974711905e-17,0.999999999998368,1,0.999989101689638,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"161",9,0.000985054394667453,6.0092816746307e-18,0.999999999998436,1,0.999985301608646,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"162",10,0.00152374140038999,4.64569041313907e-18,0.999999999999168,1,0.999991617596538,18,0.60546875,0.67578125,0.56640625,0.09765625,0.74609375,0.69921875,0.49609375,0.14453125
"163",2,0.00533793339615411,2.36087536822942e-15,0.999999999984169,1,0.999951231794513,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"164",3,0.00520881064736821,3.22813079286213e-15,0.999999999986825,1,0.999953078928417,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"165",4,0.0140664779114325,5.3102197639127e-15,0.99999999999383,1,0.999985107425835,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"166",5,0.00497303531045088,1.66265483301446e-15,0.999999999993325,1,0.999977983325321,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"167",6,0.0120142562220684,2.05919185682854e-15,0.999999999997681,1,0.999992162550735,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"168",7,0.00310325306775867,6.4277879001202e-16,0.999999999995864,1,0.999981098511113,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"169",8,0.0115936287168771,1.05472066237431e-15,0.99999999999892,1,0.999994889429642,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"170",9,0.0031245108569743,2.68591671321573e-16,0.999999999998238,1,0.999988874509842,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"171",10,0.00794308830792689,3.78144354685201e-16,0.999999999999336,1,0.999995670589737,19,0.85546875,0.42578125,0.81640625,0.84765625,0.99609375,0.44921875,0.24609375,0.89453125
"172",2,0.00593026071639273,3.29517664529382e-15,0.999999999981464,1,0.999945216584108,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"173",3,0.0135210335474189,3.10992770319717e-15,0.999999999995498,1,0.999984156011159,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"174",4,0.03195153705286,2.20199972936167e-15,0.999999999998674,1,0.99999567793295,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"175",5,0.0158088881267548,1.18798795664883e-15,0.999999999999114,1,0.999995568329109,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"176",6,0.0253615724455759,6.72548245223045e-16,0.999999999999516,1,0.999997701165686,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"177",7,0.0122499669180768,4.50976975906749e-16,0.999999999999595,1,0.999997147598247,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"178",8,0.0258417905357434,3.26742187476078e-16,0.999999999999807,1,0.999998608310865,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"179",9,0.0108276139163158,1.66676535665549e-16,0.999999999999813,1,0.999998139464387,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"180",10,0.0204756461243928,1.27475441272986e-16,0.999999999999908,1,0.999999013551709,20,0.35546875,0.92578125,0.31640625,0.34765625,0.49609375,0.94921875,0.74609375,0.39453125
"181",2,0.00574670961289757,9.22385958430068e-16,0.999999999985424,1,0.999953021530612,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"182",3,0.00338297980539539,4.0535741900971e-16,0.999999999994079,1,0.999965712983108,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"183",4,0.00609615864369907,1.83013005347809e-16,0.999999999997316,1,0.999989788945957,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"184",5,0.00334854992519877,1.19243183082379e-16,0.999999999998103,1,0.9999897029992,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"185",6,0.00430905150208587,7.5039158864271e-17,0.999999999998977,1,0.999994634874873,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"186",7,0.00174808243123546,3.46539261771643e-17,0.999999999998931,1,0.999991339787076,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"187",8,0.0047607351330402,3.1804007739509e-17,0.999999999999541,1,0.999997130617395,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"188",9,0.00152859705640322,1.43513799606782e-17,0.999999999999529,1,0.999994454836174,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"189",10,0.00273334524569805,9.79037626742382e-18,0.999999999999754,1,0.99999750509266,21,0.48046875,0.30078125,0.69140625,0.72265625,0.87109375,0.82421875,0.87109375,0.01953125
"190",2,0.000152757787063636,9.98349074923307e-17,0.999999998896997,1,0.997365212215087,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"191",3,0.000131190322719102,4.81880251104364e-17,0.999999999150098,1,0.99760437292241,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"192",4,0.000212059572830334,4.34294804840093e-17,0.999999999540338,1,0.999021906520383,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"193",5,0.000123519242005882,2.40104043106213e-17,0.999999999654923,1,0.999011574135716,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"194",6,0.000135445066961017,1.4804693671178e-17,0.999999999784896,1,0.999374017370505,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"195",7,8.69918404180762e-05,8.89260047811479e-18,0.999999999817736,1,0.999270506271366,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"196",8,0.000107147170789391,6.29648538573314e-18,0.999999999890815,1,0.999560164988083,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"197",9,6.41711731124557e-05,3.01595328154099e-18,0.999999999898811,1,0.999427088318277,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"198",10,7.78362050621254e-05,2.14735377164499e-18,0.999999999938914,1,0.999644838999224,22,0.98046875,0.80078125,0.19140625,0.22265625,0.37109375,0.32421875,0.37109375,0.51953125
"199",2,1.98728232113068e-05,1.43243811403792e-17,0.999999993099099,1,0.983097858659563,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"200",3,1.73933390726646e-05,8.79800260555266e-18,0.999999996296077,1,0.98279725360018,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"201",4,1.43164760126847e-05,4.64146836163369e-18,0.999999998055215,1,0.989870294821928,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"202",5,1.12400534108512e-05,3.08736649533647e-18,0.999999998572009,1,0.990418827082378,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"203",6,9.25091267952065e-06,1.63436374558634e-18,0.999999999076246,1,0.994120664463365,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"204",7,6.60828641077484e-06,1.09839926661774e-18,0.999999999214894,1,0.991858336356932,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"205",8,6.83132241850194e-06,6.02201509159214e-19,0.999999999461293,1,0.995284099237783,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"206",9,5.03363308305368e-06,3.74915240944421e-19,0.999999999575539,1,0.994280329128914,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"207",10,4.39129211013594e-06,2.13953914533526e-19,0.999999999693816,1,0.995764595870363,23,0.73046875,0.05078125,0.44140625,0.97265625,0.12109375,0.57421875,0.12109375,0.26953125
"208",2,0.000857293758458214,3.47831717205629e-16,0.999999999898316,1,0.999623576675531,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"209",3,0.000419805808178726,1.34164719344717e-16,0.999999999679794,1,0.999172226225395,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"210",4,0.00153611378154815,1.62393450792439e-16,0.999999999905599,1,0.999799692528282,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"211",5,0.000516806739013219,9.96124820282504e-17,0.999999999855572,1,0.99966728143342,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"212",6,0.00109559883913393,6.16697105988657e-17,0.999999999949086,1,0.99986576734341,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"213",7,0.00038769526040948,3.44424034083019e-17,0.999999999921169,1,0.999740500197133,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"214",8,0.00100278275735926,3.10683693875277e-17,0.99999999997511,1,0.999911010651344,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"215",9,0.000288002262127159,1.21183141625979e-17,0.99999999995583,1,0.999799157636698,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"216",10,0.000820320937160298,1.10199211325963e-17,0.999999999987076,1,0.999928996851539,24,0.23046875,0.55078125,0.94140625,0.47265625,0.62109375,0.07421875,0.62109375,0.76953125
"217",2,0.000425758514853266,1.32239972811393e-16,0.999999999851898,1,0.999414326492945,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"218",3,0.000184664160858168,3.03079498590629e-17,0.99999999952533,1,0.998780405328105,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"219",4,0.000456908917401243,5.31774375215592e-17,0.999999999815272,1,0.999638376523539,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"220",5,0.000189176505066075,1.90195246963808e-17,0.999999999781129,1,0.999501132184632,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"221",6,0.00032754761445756,2.05622053569926e-17,0.99999999991029,1,0.999784193112028,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"222",7,0.000116235940911662,5.59787365191048e-18,0.999999999879273,1,0.999579697892878,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"223",8,0.000298064451275918,9.74795043466894e-18,0.999999999955603,1,0.999861097411771,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"224",9,8.94338226942e-05,2.20616402487472e-18,0.99999999993276,1,0.999685401152233,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"225",10,0.000207123741032371,2.96295428965102e-18,0.999999999974749,1,0.999880739046846,25,0.16796875,0.48828125,0.25390625,0.16015625,0.68359375,0.01171875,0.93359375,0.33203125
"226",2,0.000481724337632331,3.92928669345785e-16,0.999999999787474,1,0.999392910947204,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"227",3,0.00189620788345717,7.15098193755158e-16,0.999999999908784,1,0.99980026143925,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"228",4,0.00327555557985879,5.18318033866525e-16,0.999999999956395,1,0.999909727131684,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"229",5,0.0021932503914307,4.84253508010942e-16,0.99999999996151,1,0.999917477638136,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"230",6,0.00243332900618436,2.30973718219343e-16,0.999999999979837,1,0.999945574435562,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"231",7,0.00159608661804468,1.71047737923463e-16,0.999999999980077,1,0.999939308312685,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"232",8,0.0022611581923699,1.0066685596671e-16,0.999999999989691,1,0.999963841948484,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"233",9,0.00137856284493482,7.07243315219762e-17,0.999999999990048,1,0.99995747898694,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"234",10,0.00170514018668388,3.73342045562718e-17,0.999999999994439,1,0.999971704348587,26,0.66796875,0.98828125,0.75390625,0.66015625,0.18359375,0.51171875,0.43359375,0.83203125
"235",2,1.34039390709966e-05,1.21359421291991e-17,0.99999999185315,1,0.97461823089221,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"236",3,7.20217845115712e-06,3.11519334030778e-18,0.999999991889605,1,0.953517546555789,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"237",4,5.7998310536679e-06,1.11458556642766e-18,0.999999996099804,1,0.978336879696778,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"238",5,3.49954465801091e-06,7.36730768452503e-19,0.999999996636283,1,0.972455638431188,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"239",6,3.5450027052469e-06,4.08307794000747e-19,0.99999999812562,1,0.985131735010289,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"240",7,2.14082635072993e-06,2.21850511667159e-19,0.99999999802426,1,0.977901636496999,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"241",8,2.49514161621056e-06,1.41332934418012e-19,0.999999998985705,1,0.988961487481157,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"242",9,1.4923885043967e-06,7.8285217044961e-20,0.999999998882871,1,0.980191536727148,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"243",10,1.5721387271891e-06,4.12987725294488e-20,0.999999999362735,1,0.990105912833123,27,0.91796875,0.23828125,0.50390625,0.41015625,0.43359375,0.26171875,0.18359375,0.08203125
"244",2,0.029401875340607,2.52045349505452e-14,0.999999999994855,1,0.999987278047213,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"245",3,0.0179381624259924,1.39667871862081e-14,0.999999999996623,1,0.999987593704456,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"246",4,0.0582675710310756,1.29177412944929e-14,0.999999999998405,1,0.999996104606576,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"247",5,0.021911572932292,6.08599123945739e-15,0.999999999998883,1,0.999995767423883,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"248",6,0.0452707004777091,4.80849428956966e-15,0.999999999999376,1,0.999997876206564,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"249",7,0.0164843370852174,2.31675362876074e-15,0.99999999999942,1,0.999996868990165,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"250",8,0.0523900580748396,2.52899840981499e-15,0.999999999999745,1,0.999998835237248,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"251",9,0.0133074830574173,9.92811961334082e-16,0.999999999999739,1,0.999997890322064,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"252",10,0.0400222073286166,8.68484173415725e-16,0.999999999999864,1,0.999999055052539,28,0.41796875,0.73828125,0.00390625,0.91015625,0.93359375,0.76171875,0.68359375,0.58203125
"253",2,0.0292747985469422,1.20548601187546e-14,0.999999999996195,1,0.999987427936066,29,0.29296875,0.11328125,0.87890625,0.03515625,0.30859375,0.88671875,0.80859375,0.95703125
